GeneID	Homo_sapiens.dN	Homo_sapiens.dS	Homo_sapiens.dw	Homo_sapiens.w
ENSG00000095627	0.001816	0.003669	0.0727	0.494957754
ENSG00000131697	0.004864	0.009381	0.3127	0.51849483
ENSG00000176204	0	0.002688	0	0.0001
ENSG00000021826	0.001577	0.005619	0.187	0.280654921
ENSG00000172602	1e-06	0.01109	-0.0344	9.01713255185e-05
ENSG00000118363	0	5e-06	-0.122	0.0001
ENSG00000114391	1e-06	2e-06	0.3999	0.5
ENSG00000118369	0	6e-06	0	0.0001
ENSG00000114395	0.002265	2e-06	998.9133	1132.5
ENSG00000176208	0.002652	0.004784	0.2339	0.554347826
ENSG00000176209	1e-06	0.011895	-0.0694	8.4068936528e-05
ENSG00000146054	0.002548	0.005275	0.3815	0.483033175
ENSG00000132254	0	0.00381	-0.0168	0.0001
ENSG00000070495	1e-06	0.009278	-0.0186	0.000107782
ENSG00000136206	0.003482	0.055537	-0.199	0.062696941
ENSG00000132522	2e-06	0.015194	-998.9999	0.000131631
ENSG00000181718	0.008627	0.007045	0.7358	1.224556423
ENSG00000136205	0.000757	1e-06	998.7815	757
ENSG00000178896	2e-06	0.016946	-0.0102	0.000118022
ENSG00000181693	0.004531	0.007846	0.3118	0.577491716
ENSG00000181690	1e-06	3e-06	0.2472	0.333333333
ENSG00000138311	0.003534	0.010477	0.0489	0.337310299
ENSG00000138316	0.001224	0.005241	0.0461	0.233543217
ENSG00000133121	1e-06	0.012489	-0.1199	8.00704620066e-05
ENSG00000138642	0.006682	0.011196	-0.077	0.596820293
ENSG00000144566	1e-06	0.013813	-0.0316	7.23955693912e-05
ENSG00000144567	0	4e-06	-0.3481	0.0001
ENSG00000105171	0.002054	0.003877	0.3185	0.529791076
ENSG00000105176	0.001906	0.01431	-0.0107	0.133193571
ENSG00000128833	0.000838	0.003608	0.129	0.232261641
ENSG00000144560	2e-06	0	220.0612	220.1482
ENSG00000188917	0.000984	1e-06	998.6047	984
ENSG00000163939	0.000266	0.002244	0.0979	0.118538324
ENSG00000066185	0.003952	0.007249	0.3506	0.545178645
ENSG00000166510	0.003284	3e-06	998.8119	1094.666667
ENSG00000182359	0	0.001312	-0.1113	0.0001
ENSG00000157036	0.002588	3e-06	998.8085	862.6666667
ENSG00000157741	0.000386	0.000264	1.3393	1.462121212
ENSG00000186510	0.005924	0.016201	0.1835	0.365656441
ENSG00000073737	1e-06	0.007156	-1.7702	0.000139743
ENSG00000152518	5e-06	0.050792	-0.0223	9.84406993227e-05
ENSG00000006118	0.003305	0.010467	0.2085	0.315754275
ENSG00000146276	0.001829	0.019917	0.028	0.091831099
ENSG00000163281	0	5e-06	-0.0428	0.0001
ENSG00000146278	1e-06	0.006811	-0.1711	0.000146821
ENSG00000184007	0	5e-06	0	0.0001
ENSG00000175216	0.000262	0.00165	0.0768	0.158787879
ENSG00000179855	0.001594	2e-06	998.9846	797
ENSG00000164916	2e-06	0.022146	-0.0391	9.03097624853e-05
ENSG00000066455	0.003168	0.008294	0.2674	0.381962865
ENSG00000172365	0.005549	0.005943	0.5849	0.933703517
ENSG00000066322	0.00164	0.0049	0.2603	0.334693878
ENSG00000112394	0.00119	1e-06	998.8818	1190
ENSG00000163285	2e-06	1e-06	2.7918	2
ENSG00000241322	0.002199	0.009092	-0.0751	0.241860977
ENSG00000162365	0.008756	0.005276	1.3644	1.659590599
ENSG00000162366	2e-06	0.020435	-0.1002	9.78712992415e-05
ENSG00000162367	0.001318	0.004388	0.2571	0.300364631
ENSG00000162368	0.001953	0.007342	0.1485	0.266003814
ENSG00000163935	0.000536	0.003971	0.0562	0.134978595
ENSG00000118946	0.000484	0.015967	0.0096	0.03031252
ENSG00000233094	0.008267	0.052235	0.0347	0.158265531
ENSG00000221988	0.001491	0.017669	-0.1154	0.084385081
ENSG00000108039	1e-06	0.011971	-0.025	8.35352100911e-05
ENSG00000151967	0.000965	0.002847	0.2823	0.338953284
ENSG00000077463	0.002438	2e-06	998.9751	1219
ENSG00000204103	0.002043	2e-06	998.9938	1021.5
ENSG00000119547	1e-06	0.011532	-0.0105	8.67152271939e-05
ENSG00000119541	0	5e-06	-0.0231	0.0001
ENSG00000090905	0.000273	0.00193	0.0306	0.141450777
ENSG00000124194	1e-06	0.010835	-0.0342	9.22934933087e-05
ENSG00000070814	0.002059	0.008594	-0.2739	0.239585758
ENSG00000173988	0.005668	0.013666	0.0547	0.414751939
ENSG00000139990	0	0.00473	-0.0901	0.0001
ENSG00000104047	0	5e-06	-0.1288	0.0001
ENSG00000090581	0.004192	0.020761	0.1017	0.201917056
ENSG00000099624	0	5e-06	-0.1458	0.0001
ENSG00000099625	0.000661	1e-06	998.9099	661
ENSG00000130413	0.003948	0.003423	0.837	1.153374233
ENSG00000099622	2e-06	0	15.6136	15.6785
ENSG00000158773	0	0.003952	0	0.0001
ENSG00000153933	1e-06	0.009624	-0.0955	0.000103907
ENSG00000101412	0.002144	0.012751	0.0905	0.168143675
ENSG00000137338	0.001814	0.008741	-0.0336	0.207527743
ENSG00000154217	1e-06	1e-06	1.422	1
ENSG00000153936	0	0.004291	0	0.0001
ENSG00000137845	0	0.002503	-0.0475	0.0001
ENSG00000137331	0.002077	2e-06	998.7011	1038.5
ENSG00000137842	0.00075	0.003086	-0.1645	0.243033052
ENSG00000137841	1e-06	0.010635	-0.0999	9.40291490362e-05
ENSG00000141052	0.012745	0.017701	0.5987	0.720015818
ENSG00000104332	2e-06	0.024986	-0.1304	8.00448251021e-05
ENSG00000104331	1e-06	0.00854	-0.0624	0.000117096
ENSG00000005059	0.00247	0.012121	-0.2524	0.203778566
ENSG00000124196	2e-06	0	13.473	14.0528
ENSG00000130649	0.000759	0.01369	-0.2164	0.055441928
ENSG00000114302	0	5e-06	-0.4846	0.0001
ENSG00000139193	2e-06	0.019897	-0.4488	0.000100518
ENSG00000130313	0.001772	0.025751	0.0515	0.068812862
ENSG00000139190	1e-06	2e-06	0.0608	0.5
ENSG00000139197	0	0.001418	-0.0651	0.0001
ENSG00000130643	0.005559	6e-06	998.9458	926.5
ENSG00000122966	0.00026	0.007325	0.0086	0.035494881
ENSG00000122965	0.001944	0.011988	-0.0106	0.162162162
ENSG00000099999	1e-06	0.01433	-0.0395	6.97836706211e-05
ENSG00000155755	0.001616	2e-06	998.7271	808
ENSG00000103811	0.001295	0.023999	-0.0482	0.053960582
ENSG00000099995	0	0.004343	-0.0212	0.0001
ENSG00000099992	2e-06	0.01829	-0.0721	0.000109349
ENSG00000099991	0.000454	0.007579	-0.025	0.059902362
ENSG00000185513	0	6e-06	-0.3405	0.0001
ENSG00000154079	0	5e-06	-0.2035	0.0001
ENSG00000165355	0.000863	1e-06	998.9484	863
ENSG00000129003	0.001767	0.005762	0.0404	0.306664353
ENSG00000185518	0.00105	0.006679	0.087	0.157209163
ENSG00000185519	0.004858	0.012444	0.2145	0.390388942
ENSG00000145808	0.001988	0.0066	0.218	0.301212121
ENSG00000145779	4e-06	0.037012	-0.028	0.000108073
ENSG00000205279	0.006356	0.015301	0.3665	0.415397686
ENSG00000105656	3e-06	0.03046	-0.0609	9.84898227183e-05
ENSG00000181982	0.001629	0.011245	0.0901	0.144864384
ENSG00000148143	1e-06	0.00535	-0.0148	0.000186916
ENSG00000081026	0.001515	0.000934	1.5527	1.622055675
ENSG00000197723	0.001576	0.009582	-0.4737	0.164475057
ENSG00000197724	0.000481	0.025953	-0.0062	0.018533503
ENSG00000120526	0.000761	0.000368	1.972	2.067934783
ENSG00000144747	0	0.004819	-0.1904	0.0001
ENSG00000161180	0.001569	0.005535	-0.0867	0.283468835
ENSG00000104899	0.00381	0.021445	-0.1614	0.177663791
ENSG00000147145	0	0.000952	-0.0474	0.0001
ENSG00000179476	0.002781	0.004837	0.5043	0.574943147
ENSG00000161638	0.000503	0.019292	-0.077	0.026072984
ENSG00000120210	0.007323	7e-06	998.4529	1046.142857
ENSG00000104897	0	0.003909	-0.0316	0.0001
ENSG00000113119	0.001638	0.003583	0.2885	0.457158805
ENSG00000130312	2e-06	0.022635	-0.1746	8.83587364701e-05
ENSG00000160323	0.003341	0.01099	-0.0005	0.30400364
ENSG00000100644	0	0.00182	-0.1294	0.0002
ENSG00000160326	0.000855	0.002375	0.2647	0.36
ENSG00000224586	1e-06	1e-06	1.2893	1
ENSG00000160325	1e-06	0.009964	-0.0403	0.000100361
ENSG00000089012	2e-06	0.021386	-0.4244	9.3519124661e-05
ENSG00000153208	0.001594	0.004051	0.2031	0.393483091
ENSG00000086696	0.001578	0.005593	-0.1107	0.282138387
ENSG00000104112	0	5e-06	-0.1003	0.0001
ENSG00000153066	0.002982	0.00136	1.9826	2.192647059
ENSG00000161981	2e-06	0.020523	-0.0133	9.74516396238e-05
ENSG00000161980	0.008089	8e-06	998.9999	1011.125
ENSG00000079974	0.004609	0.015088	0.0788	0.305474549
ENSG00000166734	0.004262	0.000402	10.4399	10.60199005
ENSG00000087076	0.004839	0.017648	0.0556	0.274195376
ENSG00000075234	0.00297	3e-06	998.8986	990
ENSG00000087074	0.005695	0.002124	2.1785	2.68126177
ENSG00000107829	1e-06	0.010869	-0.2031	9.20047842488e-05
ENSG00000075239	1e-06	0.005884	-0.2227	0.000169952
ENSG00000180305	0	5e-06	-0.4794	0.0001
ENSG00000151790	0	5e-06	-0.1541	0.0001
ENSG00000144749	0.001198	0.018169	-0.1462	0.065936485
ENSG00000224051	2e-06	0	499.0129	499.1006
ENSG00000165443	0.001183	1e-06	998.9999	1183
ENSG00000163636	1e-06	0.009612	-0.681	0.000104037
ENSG00000106012	0.021285	0.028436	0.4138	0.748522999
ENSG00000153930	0.001455	0.006192	0.1358	0.23498062
ENSG00000164007	0	6e-06	-0.0577	0.0001
ENSG00000196578	0.006292	6e-06	998.7959	1048.666667
ENSG00000178075	0.00105	0.006563	-0.2032	0.15998781
ENSG00000178074	0	5e-06	-0.187	0.0001
ENSG00000181323	0.012564	0.007927	1.2218	1.584962785
ENSG00000164002	0.000448	0.012031	-0.886	0.037237137
ENSG00000106665	0.000777	0.005644	0.1073	0.13766832
ENSG00000103044	1e-06	0.014895	-0.0161	6.71366230279e-05
ENSG00000198763	0.011921	0.426676	0.0115	0.027939233
ENSG00000150779	0	5e-06	0	0.0001
ENSG00000198765	0.002064	0.010929	-0.4099	0.188855339
ENSG00000100109	2e-06	0.015913	-0.0184	0.000125683
ENSG00000155304	0.000997	0.002045	0.371	0.487530562
ENSG00000100105	0.00064	0.008538	0.0695	0.074959007
ENSG00000100106	0.00321	0.00873	0.0606	0.367697595
ENSG00000155307	0.003618	0.00636	0.3878	0.568867925
ENSG00000100100	0.001773	0.010848	-0.0208	0.163440265
ENSG00000124006	0.001891	0.006876	0.1802	0.275014543
ENSG00000171604	1e-06	0.009694	-0.0575	0.000103157
ENSG00000141428	0.085574	0.077652	0.8749	1.102019265
ENSG00000176058	0.001091	0.00704	-0.0305	0.154971591
ENSG00000101417	2e-06	0	18.371	18.5052
ENSG00000183092	1e-06	0.006158	-0.0479	0.00016239
ENSG00000151422	0	0.00192	-0.0843	0.0001
ENSG00000176055	0.001743	0.014267	0.1221	0.122170043
ENSG00000152684	0.0023	0.00752	0.2872	0.305851064
ENSG00000160584	0	5e-06	0	0.0001
ENSG00000152683	0.001853	0.005532	0.0923	0.334960231
ENSG00000170515	0.03462	0.013229	2.617	2.616977852
ENSG00000170516	0.005729	6e-06	998.7379	954.8333333
ENSG00000176771	0.00538	0.008417	0.1015	0.639182607
ENSG00000137337	0.00439	0.004557	0.4576	0.963353083
ENSG00000160588	0.00402	0.012201	0.1567	0.32948119
ENSG00000163638	0.002717	0.005435	0.4298	0.499908004
ENSG00000134548	2e-06	0	467.4884	467.7246
ENSG00000181061	2e-06	0.020324	-0.2422	9.84058256249e-05
ENSG00000134014	0.000861	0.001933	0.4299	0.445421624
ENSG00000143341	0.001778	0.004246	0.1995	0.418747056
ENSG00000143340	0.002721	3e-06	998.9827	907
ENSG00000168675	0.001734	0.006939	-0.1744	0.249891915
ENSG00000168140	0.000627	1e-06	998.8747	627
ENSG00000143344	0.000735	1e-06	998.9498	735
ENSG00000111843	2e-06	0	35.3266	35.6882
ENSG00000141720	2e-06	0.015428	-0.0123	0.000129634
ENSG00000111846	0.003474	0.003691	0.7835	0.941208345
ENSG00000111845	0.00239	0.006624	0.0597	0.360809179
ENSG00000188580	1e-06	2e-06	0.1116	0.5
ENSG00000188582	1e-06	0.011794	-0.0146	8.47888756995e-05
ENSG00000133710	0.002575	0.007206	-0.0257	0.357341105
ENSG00000166986	0.002101	0.003628	0.4518	0.579106946
ENSG00000068912	0.000931	0.003835	0.2028	0.242764016
ENSG00000169635	0.001167	0.011626	0.0516	0.100378462
ENSG00000159423	0.001435	0.012034	0.0468	0.119245471
ENSG00000088833	1e-06	0.006782	-0.2151	0.000147449
ENSG00000083312	0	0.00204	0	0.0001
ENSG00000243207	0.002212	0.027388	-0.1205	0.080765299
ENSG00000088836	0.003631	0.02202	0.0561	0.16489555
ENSG00000106089	3e-06	0.026125	-0.0315	0.000114833
ENSG00000178404	0.001404	0.003142	0.1014	0.446849141
ENSG00000178403	3e-06	0.032479	-0.0426	9.23673758429e-05
ENSG00000106080	0	5e-06	-0.0937	0.0001
ENSG00000163808	0.001919	0.002189	0.6854	0.876656007
ENSG00000167588	0.001303	1e-06	998.9055	1303
ENSG00000163803	0.000916	0.00749	-0.2633	0.122296395
ENSG00000104626	0.001272	0.004681	0.0867	0.271736808
ENSG00000153485	0.003567	4e-06	998.9048	891.75
ENSG00000153487	0	7e-06	-0.0257	0.0001
ENSG00000189184	1e-06	0.006646	-0.0415	0.000150466
ENSG00000010810	0	0.003991	-0.0105	0.0001
ENSG00000162738	1e-06	0.013076	0	7.64759865402e-05
ENSG00000049618	0.000296	0.003668	0.0229	0.080697928
ENSG00000092421	0.000971	0.008487	0.0541	0.114410275
ENSG00000139192	0.001467	0.014285	-0.2884	0.102695135
ENSG00000132376	0.002277	2e-06	998.8119	1138.5
ENSG00000170430	0.007274	7e-06	998.4788	1039.142857
ENSG00000105419	0.001553	0.003726	0.346	0.416800859
ENSG00000142459	2e-06	0.018866	-0.0138	0.000106011
ENSG00000185156	0.006099	0.010113	0.0304	0.603085138
ENSG00000244607	0.002992	0.010436	0.2126	0.286699885
ENSG00000108622	0.000928	1e-06	998.6298	928
ENSG00000204928	0.005791	6e-06	998.6679	965.1666667
ENSG00000086848	0	0.003993	-0.0714	0.0001
ENSG00000188306	0.002546	0.00442	0.0309	0.5760181
ENSG00000119718	0.002608	0.011455	0.161	0.227673505
ENSG00000187658	0.005838	0.010666	0.0069	0.547346709
ENSG00000181704	0	4e-06	-0.0735	0.0001
ENSG00000119711	0.000893	1e-06	998.823	893
ENSG00000170085	0.001776	0.009639	-0.082	0.184251478
ENSG00000216937	0.002045	0.006799	-0.373	0.300779526
ENSG00000119715	0.001889	0.025762	0.0732	0.073325052
ENSG00000119714	0.001071	0.032869	-0.0437	0.032583894
ENSG00000153157	0.003957	4e-06	998.6234	989.25
ENSG00000111269	0	5e-06	0	0.0001
ENSG00000147130	0	0.002284	-0.0266	0.0001
ENSG00000165633	0.001407	0.024994	-0.1582	0.05629351
ENSG00000111262	0.000829	0.015938	0.0309	0.052014054
ENSG00000111261	0.002938	0.012529	-0.2456	0.234495969
ENSG00000031081	0.002996	0.010757	-0.0097	0.278516315
ENSG00000131100	0	5e-06	-0.018	0.0001
ENSG00000139433	1e-06	0.011166	-0.022	8.95575855275e-05
ENSG00000228727	1e-06	0.008013	-0.5447	0.000124797
ENSG00000139436	0.000619	0.005132	0.0381	0.120615744
ENSG00000139437	0.002649	0.015864	0.0653	0.166981846
ENSG00000147044	1e-06	2e-06	0.8442	0.5
ENSG00000135766	0.003042	0.004774	0.5682	0.637201508
ENSG00000162734	0	8e-06	0	0.0001
ENSG00000135945	0.00051	0.01516	-0.1814	0.033641161
ENSG00000188051	0.003713	0.027743	0.055	0.133835562
ENSG00000108953	1e-06	1e-06	1.4254	1
ENSG00000146648	0.00087	0.013716	0.0027	0.063429571
ENSG00000108950	0.002198	2e-06	998.8473	1099
ENSG00000165985	1e-06	0.006723	-0.0184	0.000148743
ENSG00000151882	0	5e-06	-0.4582	0.0001
ENSG00000063322	2e-06	0.021549	-0.0553	9.28117314028e-05
ENSG00000149557	2e-06	0.01539	-0.0281	0.000129955
ENSG00000165637	2e-06	0.017929	-0.0266	0.000111551
ENSG00000165983	0.002673	0.020214	-0.034	0.132235085
ENSG00000177096	0.002362	1.3e-05	181.2672	181.6923077
ENSG00000167858	0.000979	0.003246	0.2076	0.301601972
ENSG00000167851	0.013573	1.4e-05	998.3047	969.5
ENSG00000167850	0.007917	0.016559	-0.4341	0.478108581
ENSG00000153037	0	5e-06	0	0.0001
ENSG00000133597	0.004261	4e-06	998.7754	1065.25
ENSG00000004487	1e-06	0.005357	0	0.000186672
ENSG00000123810	1.005119	65.844449	-602.0749	0.015265053
ENSG00000109684	0.003102	0.00531	-0.2114	0.584180791
ENSG00000109685	1e-06	0.005285	-0.0976	0.000189215
ENSG00000187051	1e-06	2e-06	0.2907	0.5
ENSG00000133026	1e-06	0.008926	-0.0075	0.000112032
ENSG00000109680	1e-06	0.005481	-0.0547	0.000182448
ENSG00000172113	0	4e-06	-0.1249	0.0001
ENSG00000166188	0	7e-06	0	0.0001
ENSG00000162174	0.003762	4e-06	998.7962	940.5
ENSG00000125967	0.002326	0.017988	0.0045	0.129308428
ENSG00000132005	0.000431	0.017554	0.0005	0.024552808
ENSG00000166181	0	5e-06	-0.0178	0.0001
ENSG00000166183	0.01012	0.003571	2.6677	2.833940073
ENSG00000188636	0.003927	0.01596	0.228	0.246052632
ENSG00000165185	0	0.001537	-0.0353	0.0001
ENSG00000165186	0	0.004071	-0.0225	0.0001
ENSG00000148218	0.004252	0.016449	-0.1634	0.258495957
ENSG00000150593	0.001888	0.004467	0.37	0.422655026
ENSG00000165188	0.004694	0.0083	0.4563	0.565542169
ENSG00000101082	0.003519	4e-06	998.7757	879.75
ENSG00000198408	1e-06	0.008139	-0.0183	0.000122865
ENSG00000129007	0.008647	0.004272	1.8706	2.024110487
ENSG00000148399	0.002613	6.8e-05	37.6477	38.42647059
ENSG00000101084	1e-06	0.011152	-0.4573	8.96700143472e-05
ENSG00000214357	0.000733	0.011921	0.0477	0.06148813
ENSG00000214424	0.016911	1.7e-05	998.5784	994.7647059
ENSG00000197177	0.025591	0.073103	0.236	0.350067713
ENSG00000168936	1e-06	0.005059	-0.0904	0.000197668
ENSG00000109534	1e-06	0.009584	-0.0915	0.000104341
ENSG00000205464	0.004198	0.010984	-0.1793	0.38219228
ENSG00000112763	0.004562	0.003335	0.9066	1.367916042
ENSG00000112761	0	0.004595	-0.218	0.0001
ENSG00000115966	0	0.003033	-0.0206	0.0001
ENSG00000205268	0.017435	0.03478	0.4501	0.501293847
ENSG00000120370	0.002431	0.004652	-0.0431	0.522570937
ENSG00000090674	1e-06	0.00574	-0.0259	0.000174216
ENSG00000162290	0.000854	0.003274	-0.0381	0.260843005
ENSG00000105173	2e-06	1e-06	1.776	2
ENSG00000118004	0.001913	0.046329	-0.0996	0.041291632
ENSG00000163428	0.001639	0.004335	0.3065	0.378085352
ENSG00000175707	0.001956	0.008434	0.1587	0.231918425
ENSG00000100197	0.001894	0.020854	-0.041	0.090821905
ENSG00000157483	0.001215	0.003146	0.3561	0.386204704
ENSG00000080031	0.002921	0.014543	-0.0212	0.200852644
ENSG00000077327	0	0.000967	-0.1049	0.0001
ENSG00000101882	0.001485	1e-06	998.9177	1485
ENSG00000101670	0.000907	0.005142	0.0636	0.17639051
ENSG00000138459	0.002227	2e-06	998.8425	1113.5
ENSG00000167965	0.057968	0.10166	0.5671	0.57021444
ENSG00000164588	1e-06	3e-06	0.2677	0.333333333
ENSG00000242498	0.012395	0.027582	0.3601	0.449387282
ENSG00000138101	0	0.00238	-0.0424	0.0001
ENSG00000167964	0	6e-06	-0.0472	0.0001
ENSG00000148175	1e-06	0.008643	-0.1037	0.000115701
ENSG00000164587	2e-06	1e-06	3.0825	2
ENSG00000144730	0.001956	0.011233	0.0842	0.174129796
ENSG00000182168	1e-06	0.009828	-0.066	0.00010175
ENSG00000144736	0.000822	0.004477	-0.1567	0.183605093
ENSG00000198331	0	5e-06	-0.2395	0.0001
ENSG00000159307	0.001445	0.009576	0.1088	0.150898079
ENSG00000130811	1e-06	0.005827	-0.0037	0.000171615
ENSG00000130810	0.026415	0.085005	0.1177	0.310746427
ENSG00000130813	1e-06	1e-06	1.5815	1
ENSG00000122778	0.004362	0.01416	0.0452	0.308050847
ENSG00000130816	0.000269	0.009516	-0.0494	0.02826818
ENSG00000186895	2e-06	0.019499	-998.9999	0.000102569
ENSG00000138152	0.006771	0.012148	-0.2269	0.5573757
ENSG00000126091	1e-06	0.005985	0	0.000167084
ENSG00000186891	2e-06	0	271.2058	271.4182
ENSG00000170075	0.000941	0.032495	-0.0166	0.028958301
ENSG00000166532	2e-06	0.019048	-0.0148	0.000104998
ENSG00000010282	0.00222	0.012268	0.0395	0.180958591
ENSG00000196914	0	0.002112	-0.1572	0.0001
ENSG00000196917	0.003372	0.017248	0.0838	0.195500928
ENSG00000181847	0.007724	0.022098	-0.4161	0.349533894
ENSG00000164764	0.00359	4e-06	998.8385	897.5
ENSG00000179958	0	4e-06	-0.6404	0.0001
ENSG00000164761	0.002198	0.009777	0.1303	0.224813337
ENSG00000184838	0	4e-06	-0.1158	0.0001
ENSG00000112182	1e-06	0.01187	-0.1554	8.42459983151e-05
ENSG00000025156	0	0.002413	-0.0268	0.0001
ENSG00000197535	0.000508	0.003774	0.0792	0.134605193
ENSG00000198805	0.003265	0.013505	0.1118	0.24176231
ENSG00000017621	0.007535	0.024919	-0.3283	0.30237971
ENSG00000168924	0.002783	0.014916	0.0688	0.186578171
ENSG00000197530	1e-06	0.013856	-0.035	7.21709006928e-05
ENSG00000197533	2e-06	0	294.1995	294.3497
ENSG00000197532	0.004019	4e-06	998.804	1004.75
ENSG00000130052	0.000746	1e-06	998.9012	746
ENSG00000181029	0.00204	2e-06	998.995	1020
ENSG00000175938	0.002027	0.024102	0.0241	0.084100904
ENSG00000101203	0.003043	0.016133	-0.0196	0.1886196
ENSG00000186094	0.003108	3e-06	0	1036
ENSG00000011485	0.000922	0.025903	0.0288	0.035594333
ENSG00000174992	0.002713	0.02669	-0.0636	0.101648558
ENSG00000117862	1e-06	0.00739	-0.0902	0.000135318
ENSG00000117713	0	0.002661	-0.0788	0.0001
ENSG00000127472	0.003063	3e-06	998.9012	1021
ENSG00000143995	2e-06	1e-06	1.7536	2
ENSG00000117868	0.00908	0.021796	0.3225	0.4165902
ENSG00000174226	0.003214	3e-06	998.6698	1071.333333
ENSG00000196639	0.001246	0.028067	-0.0264	0.044393772
ENSG00000196624	0	5e-06	-0.0787	0.0001
ENSG00000108688	0	5e-06	-0.3601	0.0001
ENSG00000110721	0	5e-06	-0.132	0.0001
ENSG00000110723	0.002151	0.005881	-0.2331	0.365754123
ENSG00000110719	0.000989	0.016809	-0.0593	0.058837528
ENSG00000026297	1e-06	0.007768	-0.1881	0.000128733
ENSG00000204933	0.040082	4e-05	998.5378	1002.05
ENSG00000081923	0.000377	0.007746	-0.0337	0.048670281
ENSG00000086200	1e-06	4e-06	0.1264	0.25
ENSG00000134222	0.001571	2e-06	998.8285	785.5
ENSG00000143420	1e-06	0.011623	0	8.60363073217e-05
ENSG00000182578	1e-06	0.01347	-0.1925	7.42390497402e-05
ENSG00000112983	0.001132	0.001522	0.6355	0.743758213
ENSG00000180353	0.004425	4e-06	998.8837	1106.25
ENSG00000128294	4e-06	0.037669	-0.0257	0.000106188
ENSG00000182572	3e-06	0.027161	0	0.000110452
ENSG00000128298	0.002348	0.034867	0.0278	0.067341612
ENSG00000097046	0.001916	2e-06	998.7168	958
ENSG00000136802	2e-06	0.022117	-0.0059	9.04281774201e-05
ENSG00000025800	0	0.002957	-0.0239	0.0001
ENSG00000204790	0.00607	0.018634	0.0432	0.325748632
ENSG00000005421	0	0.003562	-0.4086	0.0001
ENSG00000120669	0.011556	0.006835	1.1957	1.690709583
ENSG00000151164	0.003339	0.003423	0.3512	0.975460123
ENSG00000107104	0.001498	0.015939	0.0679	0.093983311
ENSG00000053501	0.001675	0.023831	0.0151	0.070286601
ENSG00000099875	2e-06	0.023854	-0.0507	8.38433805651e-05
ENSG00000042493	0.001244	0.017544	-0.1389	0.070907433
ENSG00000178741	0.007015	0.007924	0.2795	0.885285209
ENSG00000110583	1e-06	0.013669	-0.0151	7.31582412759e-05
ENSG00000123572	0.004561	0.006209	0.4943	0.734578837
ENSG00000072201	0.00132	0.01332	-0.1027	0.099099099
ENSG00000111596	0	5e-06	0	0.0001
ENSG00000007350	0.006011	0.003825	1.2245	1.571503268
ENSG00000106278	0.000978	0.004505	-0.3136	0.21709212
ENSG00000086065	2e-06	0.018225	0	0.000109739
